"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
259020071,"小林 鷹之","科学技術政策担当大臣","国土強靱化担当大臣"
259020072,"小林 鷹之","科学技術政策担当大臣","クールジャパン戦略担当大臣"
259020076,"小林 鷹之","科学技術政策担当大臣","知的財産戦略担当大臣"
259020079,"小林 鷹之","科学技術政策担当大臣","マイナンバー制度担当大臣"
259020082,"小林 鷹之","科学技術政策担当大臣","こども政策担当大臣"
259020083,"小林 鷹之","科学技術政策担当大臣","孤独・孤立対策担当大臣"
259048003,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","総務大臣"
259048004,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","法務大臣"
259048005,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","外務大臣"
259048007,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","文部科学大臣"
259048008,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","厚生労働大臣"
259048011,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","国土交通大臣"
259048012,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","環境大臣"
259048013,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","防衛大臣（防衛庁長官）"
259048014,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","国家公安委員会委員長"
259048015,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","防災担当大臣"
259048016,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
259048017,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","沖縄及び北方対策担当大臣"
259048019,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","経済財政政策担当大臣"
259048021,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","規制改革担当大臣"
259048022,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","男女共同参画担当大臣"
259048024,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
259048028,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","少子化対策担当大臣"
259048029,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
259048039,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
259048040,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
259048043,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","海洋政策担当大臣"
259048044,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","拉致問題担当大臣"
259048045,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","再チャレンジ担当大臣"
259048061,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","原子力防災担当大臣"
259048062,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
259048066,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","東京オリンピック・パラリンピック担当大臣"
259048071,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","国土強靱化担当大臣"
259048072,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","クールジャパン戦略担当大臣"
259048076,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","知的財産戦略担当大臣"
259048079,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","マイナンバー制度担当大臣"
259048082,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","こども政策担当大臣"
259048083,"小林 鷹之","宇宙政策担当大臣
（宇宙開発担当大臣）","孤独・孤立対策担当大臣"
259086003,"小林 鷹之","経済安全保障担当大臣","総務大臣"
259086004,"小林 鷹之","経済安全保障担当大臣","法務大臣"
259086005,"小林 鷹之","経済安全保障担当大臣","外務大臣"
259086007,"小林 鷹之","経済安全保障担当大臣","文部科学大臣"
259086008,"小林 鷹之","経済安全保障担当大臣","厚生労働大臣"
259086011,"小林 鷹之","経済安全保障担当大臣","国土交通大臣"
259086012,"小林 鷹之","経済安全保障担当大臣","環境大臣"
259086013,"小林 鷹之","経済安全保障担当大臣","防衛大臣（防衛庁長官）"
259086014,"小林 鷹之","経済安全保障担当大臣","国家公安委員会委員長"
259086015,"小林 鷹之","経済安全保障担当大臣","防災担当大臣"
259086016,"小林 鷹之","経済安全保障担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
259086017,"小林 鷹之","経済安全保障担当大臣","沖縄及び北方対策担当大臣"
259086019,"小林 鷹之","経済安全保障担当大臣","経済財政政策担当大臣"
259086021,"小林 鷹之","経済安全保障担当大臣","規制改革担当大臣"
259086022,"小林 鷹之","経済安全保障担当大臣","男女共同参画担当大臣"
259086024,"小林 鷹之","経済安全保障担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
259086028,"小林 鷹之","経済安全保障担当大臣","少子化対策担当大臣"
259086029,"小林 鷹之","経済安全保障担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
259086039,"小林 鷹之","経済安全保障担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
259086040,"小林 鷹之","経済安全保障担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
259086043,"小林 鷹之","経済安全保障担当大臣","海洋政策担当大臣"
259086044,"小林 鷹之","経済安全保障担当大臣","拉致問題担当大臣"
259086045,"小林 鷹之","経済安全保障担当大臣","再チャレンジ担当大臣"
259086061,"小林 鷹之","経済安全保障担当大臣","原子力防災担当大臣"
259086062,"小林 鷹之","経済安全保障担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
259086066,"小林 鷹之","経済安全保障担当大臣","東京オリンピック・パラリンピック担当大臣"
259086071,"小林 鷹之","経済安全保障担当大臣","国土強靱化担当大臣"
259086072,"小林 鷹之","経済安全保障担当大臣","クールジャパン戦略担当大臣"
259086076,"小林 鷹之","経済安全保障担当大臣","知的財産戦略担当大臣"
259086079,"小林 鷹之","経済安全保障担当大臣","マイナンバー制度担当大臣"
259086082,"小林 鷹之","経済安全保障担当大臣","こども政策担当大臣"
259086083,"小林 鷹之","経済安全保障担当大臣","孤独・孤立対策担当大臣"
