"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
124022072,"福島 みずほ","男女共同参画担当大臣","クールジャパン戦略担当大臣"
124022076,"福島 みずほ","男女共同参画担当大臣","知的財産戦略担当大臣"
124022079,"福島 みずほ","男女共同参画担当大臣","マイナンバー制度担当大臣"
124022082,"福島 みずほ","男女共同参画担当大臣","こども政策担当大臣"
124022083,"福島 みずほ","男女共同参画担当大臣","孤独・孤立対策担当大臣"
124022086,"福島 みずほ","男女共同参画担当大臣","経済安全保障担当大臣"
124024003,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","総務大臣"
124024004,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","法務大臣"
124024005,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","外務大臣"
124024007,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","文部科学大臣"
124024008,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","厚生労働大臣"
124024011,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土交通大臣"
124024012,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","環境大臣"
124024013,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","防衛大臣（防衛庁長官）"
124024014,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公安委員会委員長"
124024015,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","防災担当大臣"
124024016,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
124024017,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","沖縄及び北方対策担当大臣"
124024019,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済財政政策担当大臣"
124024020,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","科学技術政策担当大臣"
124024021,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","規制改革担当大臣"
124024029,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
124024039,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
124024040,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
124024043,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","海洋政策担当大臣"
124024044,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","拉致問題担当大臣"
124024045,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","再チャレンジ担当大臣"
124024048,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
124024061,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","原子力防災担当大臣"
124024062,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
124024066,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
124024071,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土強靱化担当大臣"
124024072,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","クールジャパン戦略担当大臣"
124024076,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","知的財産戦略担当大臣"
124024079,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","マイナンバー制度担当大臣"
124024082,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","こども政策担当大臣"
124024083,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","孤独・孤立対策担当大臣"
124024086,"福島 みずほ","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済安全保障担当大臣"
124028003,"福島 みずほ","少子化対策担当大臣","総務大臣"
124028004,"福島 みずほ","少子化対策担当大臣","法務大臣"
124028005,"福島 みずほ","少子化対策担当大臣","外務大臣"
124028007,"福島 みずほ","少子化対策担当大臣","文部科学大臣"
124028008,"福島 みずほ","少子化対策担当大臣","厚生労働大臣"
124028011,"福島 みずほ","少子化対策担当大臣","国土交通大臣"
124028012,"福島 みずほ","少子化対策担当大臣","環境大臣"
124028013,"福島 みずほ","少子化対策担当大臣","防衛大臣（防衛庁長官）"
124028014,"福島 みずほ","少子化対策担当大臣","国家公安委員会委員長"
124028015,"福島 みずほ","少子化対策担当大臣","防災担当大臣"
124028016,"福島 みずほ","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
124028017,"福島 みずほ","少子化対策担当大臣","沖縄及び北方対策担当大臣"
124028019,"福島 みずほ","少子化対策担当大臣","経済財政政策担当大臣"
124028020,"福島 みずほ","少子化対策担当大臣","科学技術政策担当大臣"
124028021,"福島 みずほ","少子化対策担当大臣","規制改革担当大臣"
124028029,"福島 みずほ","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
124028039,"福島 みずほ","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
124028040,"福島 みずほ","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
124028043,"福島 みずほ","少子化対策担当大臣","海洋政策担当大臣"
124028044,"福島 みずほ","少子化対策担当大臣","拉致問題担当大臣"
124028045,"福島 みずほ","少子化対策担当大臣","再チャレンジ担当大臣"
124028048,"福島 みずほ","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
124028061,"福島 みずほ","少子化対策担当大臣","原子力防災担当大臣"
124028062,"福島 みずほ","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
124028066,"福島 みずほ","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
124028071,"福島 みずほ","少子化対策担当大臣","国土強靱化担当大臣"
124028072,"福島 みずほ","少子化対策担当大臣","クールジャパン戦略担当大臣"
124028076,"福島 みずほ","少子化対策担当大臣","知的財産戦略担当大臣"
124028079,"福島 みずほ","少子化対策担当大臣","マイナンバー制度担当大臣"
124028082,"福島 みずほ","少子化対策担当大臣","こども政策担当大臣"
124028083,"福島 みずほ","少子化対策担当大臣","孤独・孤立対策担当大臣"
124028086,"福島 みずほ","少子化対策担当大臣","経済安全保障担当大臣"
