"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
174003079,"新藤 義孝","総務大臣","マイナンバー制度担当大臣"
174003082,"新藤 義孝","総務大臣","こども政策担当大臣"
174003083,"新藤 義孝","総務大臣","孤独・孤立対策担当大臣"
174003086,"新藤 義孝","総務大臣","経済安全保障担当大臣"
174040004,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","法務大臣"
174040005,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","外務大臣"
174040007,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","文部科学大臣"
174040008,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","厚生労働大臣"
174040011,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土交通大臣"
174040012,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","環境大臣"
174040013,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","防衛大臣（防衛庁長官）"
174040014,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国家公安委員会委員長"
174040015,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","防災担当大臣"
174040016,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
174040017,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
174040019,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
174040020,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
174040021,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","規制改革担当大臣"
174040022,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
174040024,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
174040028,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","少子化対策担当大臣"
174040029,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
174040039,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
174040043,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","海洋政策担当大臣"
174040044,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","拉致問題担当大臣"
174040045,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","再チャレンジ担当大臣"
174040048,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
174040061,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","原子力防災担当大臣"
174040062,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
174040066,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","東京オリンピック・パラリンピック担当大臣"
174040071,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土強靱化担当大臣"
174040072,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","クールジャパン戦略担当大臣"
174040076,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","知的財産戦略担当大臣"
174040079,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","マイナンバー制度担当大臣"
174040082,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","こども政策担当大臣"
174040083,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","孤独・孤立対策担当大臣"
174040086,"新藤 義孝","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済安全保障担当大臣"
