"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
208016086,"山本 幸三","行政改革担当大臣
（行政刷新担当大臣）","経済安全保障担当大臣"
208021003,"山本 幸三","規制改革担当大臣","総務大臣"
208021004,"山本 幸三","規制改革担当大臣","法務大臣"
208021005,"山本 幸三","規制改革担当大臣","外務大臣"
208021007,"山本 幸三","規制改革担当大臣","文部科学大臣"
208021008,"山本 幸三","規制改革担当大臣","厚生労働大臣"
208021011,"山本 幸三","規制改革担当大臣","国土交通大臣"
208021012,"山本 幸三","規制改革担当大臣","環境大臣"
208021013,"山本 幸三","規制改革担当大臣","防衛大臣（防衛庁長官）"
208021014,"山本 幸三","規制改革担当大臣","国家公安委員会委員長"
208021015,"山本 幸三","規制改革担当大臣","防災担当大臣"
208021017,"山本 幸三","規制改革担当大臣","沖縄及び北方対策担当大臣"
208021019,"山本 幸三","規制改革担当大臣","経済財政政策担当大臣"
208021020,"山本 幸三","規制改革担当大臣","科学技術政策担当大臣"
208021022,"山本 幸三","規制改革担当大臣","男女共同参画担当大臣"
208021024,"山本 幸三","規制改革担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
208021028,"山本 幸三","規制改革担当大臣","少子化対策担当大臣"
208021029,"山本 幸三","規制改革担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
208021043,"山本 幸三","規制改革担当大臣","海洋政策担当大臣"
208021044,"山本 幸三","規制改革担当大臣","拉致問題担当大臣"
208021045,"山本 幸三","規制改革担当大臣","再チャレンジ担当大臣"
208021048,"山本 幸三","規制改革担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
208021061,"山本 幸三","規制改革担当大臣","原子力防災担当大臣"
208021062,"山本 幸三","規制改革担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
208021066,"山本 幸三","規制改革担当大臣","東京オリンピック・パラリンピック担当大臣"
208021071,"山本 幸三","規制改革担当大臣","国土強靱化担当大臣"
208021072,"山本 幸三","規制改革担当大臣","クールジャパン戦略担当大臣"
208021076,"山本 幸三","規制改革担当大臣","知的財産戦略担当大臣"
208021079,"山本 幸三","規制改革担当大臣","マイナンバー制度担当大臣"
208021082,"山本 幸三","規制改革担当大臣","こども政策担当大臣"
208021083,"山本 幸三","規制改革担当大臣","孤独・孤立対策担当大臣"
208021086,"山本 幸三","規制改革担当大臣","経済安全保障担当大臣"
208039003,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","総務大臣"
208039004,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","法務大臣"
208039005,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","外務大臣"
208039007,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","文部科学大臣"
208039008,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","厚生労働大臣"
208039011,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国土交通大臣"
208039012,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","環境大臣"
208039013,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","防衛大臣（防衛庁長官）"
208039014,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国家公安委員会委員長"
208039015,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","防災担当大臣"
208039017,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","沖縄及び北方対策担当大臣"
208039019,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","経済財政政策担当大臣"
208039020,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","科学技術政策担当大臣"
208039022,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","男女共同参画担当大臣"
208039024,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
208039028,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","少子化対策担当大臣"
208039029,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
208039043,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","海洋政策担当大臣"
208039044,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","拉致問題担当大臣"
208039045,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","再チャレンジ担当大臣"
208039048,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
208039061,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","原子力防災担当大臣"
208039062,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
208039066,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","東京オリンピック・パラリンピック担当大臣"
208039071,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国土強靱化担当大臣"
208039072,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","クールジャパン戦略担当大臣"
208039076,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","知的財産戦略担当大臣"
208039079,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","マイナンバー制度担当大臣"
208039082,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","こども政策担当大臣"
208039083,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","孤独・孤立対策担当大臣"
208039086,"山本 幸三","国家公務員制度担当大臣
（公務員制度改革担当大臣）","経済安全保障担当大臣"
208040003,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","総務大臣"
208040004,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","法務大臣"
208040005,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","外務大臣"
208040007,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","文部科学大臣"
208040008,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","厚生労働大臣"
208040011,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土交通大臣"
208040012,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","環境大臣"
208040013,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","防衛大臣（防衛庁長官）"
208040014,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国家公安委員会委員長"
208040015,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","防災担当大臣"
208040017,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
208040019,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
208040020,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
208040022,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
208040024,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
208040028,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","少子化対策担当大臣"
208040029,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
208040043,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","海洋政策担当大臣"
208040044,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","拉致問題担当大臣"
208040045,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","再チャレンジ担当大臣"
208040048,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
208040061,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","原子力防災担当大臣"
208040062,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
208040066,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","東京オリンピック・パラリンピック担当大臣"
208040071,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土強靱化担当大臣"
208040072,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","クールジャパン戦略担当大臣"
208040076,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","知的財産戦略担当大臣"
208040079,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","マイナンバー制度担当大臣"
208040082,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","こども政策担当大臣"
208040083,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","孤独・孤立対策担当大臣"
208040086,"山本 幸三","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済安全保障担当大臣"
