"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
216043014,"江﨑 鐵磨","海洋政策担当大臣","国家公安委員会委員長"
216043015,"江﨑 鐵磨","海洋政策担当大臣","防災担当大臣"
216043016,"江﨑 鐵磨","海洋政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
216043019,"江﨑 鐵磨","海洋政策担当大臣","経済財政政策担当大臣"
216043020,"江﨑 鐵磨","海洋政策担当大臣","科学技術政策担当大臣"
216043021,"江﨑 鐵磨","海洋政策担当大臣","規制改革担当大臣"
216043022,"江﨑 鐵磨","海洋政策担当大臣","男女共同参画担当大臣"
216043028,"江﨑 鐵磨","海洋政策担当大臣","少子化対策担当大臣"
216043029,"江﨑 鐵磨","海洋政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
216043039,"江﨑 鐵磨","海洋政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
216043040,"江﨑 鐵磨","海洋政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
216043044,"江﨑 鐵磨","海洋政策担当大臣","拉致問題担当大臣"
216043045,"江﨑 鐵磨","海洋政策担当大臣","再チャレンジ担当大臣"
216043048,"江﨑 鐵磨","海洋政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
216043061,"江﨑 鐵磨","海洋政策担当大臣","原子力防災担当大臣"
216043062,"江﨑 鐵磨","海洋政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
216043066,"江﨑 鐵磨","海洋政策担当大臣","東京オリンピック・パラリンピック担当大臣"
216043071,"江﨑 鐵磨","海洋政策担当大臣","国土強靱化担当大臣"
216043072,"江﨑 鐵磨","海洋政策担当大臣","クールジャパン戦略担当大臣"
216043076,"江﨑 鐵磨","海洋政策担当大臣","知的財産戦略担当大臣"
216043079,"江﨑 鐵磨","海洋政策担当大臣","マイナンバー制度担当大臣"
216043082,"江﨑 鐵磨","海洋政策担当大臣","こども政策担当大臣"
216043083,"江﨑 鐵磨","海洋政策担当大臣","孤独・孤立対策担当大臣"
216043086,"江﨑 鐵磨","海洋政策担当大臣","経済安全保障担当大臣"
