"allid","fem","name","mn_pos_jp_fin","mn0_pos_jp_fin"
37020045,0,"細田 博之","科学技術政策担当大臣","再チャレンジ担当大臣"
37020048,0,"細田 博之","科学技術政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
37020061,0,"細田 博之","科学技術政策担当大臣","原子力防災担当大臣"
37020062,0,"細田 博之","科学技術政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
37020066,0,"細田 博之","科学技術政策担当大臣","東京オリンピック・パラリンピック担当大臣"
37020071,0,"細田 博之","科学技術政策担当大臣","国土強靱化担当大臣"
37020072,0,"細田 博之","科学技術政策担当大臣","クールジャパン戦略担当大臣"
37020076,0,"細田 博之","科学技術政策担当大臣","知的財産戦略担当大臣"
37020079,0,"細田 博之","科学技術政策担当大臣","マイナンバー制度担当大臣"
37020082,0,"細田 博之","科学技術政策担当大臣","こども政策担当大臣"
37020083,0,"細田 博之","科学技術政策担当大臣","孤独・孤立対策担当大臣"
37020086,0,"細田 博之","科学技術政策担当大臣","経済安全保障担当大臣"
37022003,0,"細田 博之","男女共同参画担当大臣","総務大臣"
37022004,0,"細田 博之","男女共同参画担当大臣","法務大臣"
37022005,0,"細田 博之","男女共同参画担当大臣","外務大臣"
37022007,0,"細田 博之","男女共同参画担当大臣","文部科学大臣"
37022008,0,"細田 博之","男女共同参画担当大臣","厚生労働大臣"
37022011,0,"細田 博之","男女共同参画担当大臣","国土交通大臣"
37022012,0,"細田 博之","男女共同参画担当大臣","環境大臣"
37022013,0,"細田 博之","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
37022014,0,"細田 博之","男女共同参画担当大臣","国家公安委員会委員長"
37022015,0,"細田 博之","男女共同参画担当大臣","防災担当大臣"
37022016,0,"細田 博之","男女共同参画担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
37022019,0,"細田 博之","男女共同参画担当大臣","経済財政政策担当大臣"
37022021,0,"細田 博之","男女共同参画担当大臣","規制改革担当大臣"
37022024,0,"細田 博之","男女共同参画担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
37022028,0,"細田 博之","男女共同参画担当大臣","少子化対策担当大臣"
37022029,0,"細田 博之","男女共同参画担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
37022039,0,"細田 博之","男女共同参画担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
37022040,0,"細田 博之","男女共同参画担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
37022043,0,"細田 博之","男女共同参画担当大臣","海洋政策担当大臣"
37022044,0,"細田 博之","男女共同参画担当大臣","拉致問題担当大臣"
37022045,0,"細田 博之","男女共同参画担当大臣","再チャレンジ担当大臣"
37022048,0,"細田 博之","男女共同参画担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
37022061,0,"細田 博之","男女共同参画担当大臣","原子力防災担当大臣"
37022062,0,"細田 博之","男女共同参画担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
37022066,0,"細田 博之","男女共同参画担当大臣","東京オリンピック・パラリンピック担当大臣"
37022071,0,"細田 博之","男女共同参画担当大臣","国土強靱化担当大臣"
37022072,0,"細田 博之","男女共同参画担当大臣","クールジャパン戦略担当大臣"
37022076,0,"細田 博之","男女共同参画担当大臣","知的財産戦略担当大臣"
37022079,0,"細田 博之","男女共同参画担当大臣","マイナンバー制度担当大臣"
37022082,0,"細田 博之","男女共同参画担当大臣","こども政策担当大臣"
37022083,0,"細田 博之","男女共同参画担当大臣","孤独・孤立対策担当大臣"
37022086,0,"細田 博之","男女共同参画担当大臣","経済安全保障担当大臣"
39004003,0,"野沢 太三","法務大臣","総務大臣"
39004005,0,"野沢 太三","法務大臣","外務大臣"
39004007,0,"野沢 太三","法務大臣","文部科学大臣"
39004008,0,"野沢 太三","法務大臣","厚生労働大臣"
39004011,0,"野沢 太三","法務大臣","国土交通大臣"
39004012,0,"野沢 太三","法務大臣","環境大臣"
39004013,0,"野沢 太三","法務大臣","防衛大臣（防衛庁長官）"
39004014,0,"野沢 太三","法務大臣","国家公安委員会委員長"
39004015,0,"野沢 太三","法務大臣","防災担当大臣"
39004016,0,"野沢 太三","法務大臣","行政改革担当大臣
（行政刷新担当大臣）"
39004017,0,"野沢 太三","法務大臣","沖縄及び北方対策担当大臣"
39004019,0,"野沢 太三","法務大臣","経済財政政策担当大臣"
39004020,0,"野沢 太三","法務大臣","科学技術政策担当大臣"
39004021,0,"野沢 太三","法務大臣","規制改革担当大臣"
39004022,0,"野沢 太三","法務大臣","男女共同参画担当大臣"
39004024,0,"野沢 太三","法務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
39004028,0,"野沢 太三","法務大臣","少子化対策担当大臣"
39004029,0,"野沢 太三","法務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
39004039,0,"野沢 太三","法務大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
39004040,0,"野沢 太三","法務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
39004043,0,"野沢 太三","法務大臣","海洋政策担当大臣"
39004044,0,"野沢 太三","法務大臣","拉致問題担当大臣"
39004045,0,"野沢 太三","法務大臣","再チャレンジ担当大臣"
39004048,0,"野沢 太三","法務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
39004061,0,"野沢 太三","法務大臣","原子力防災担当大臣"
39004062,0,"野沢 太三","法務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
39004066,0,"野沢 太三","法務大臣","東京オリンピック・パラリンピック担当大臣"
39004071,0,"野沢 太三","法務大臣","国土強靱化担当大臣"
39004072,0,"野沢 太三","法務大臣","クールジャパン戦略担当大臣"
39004076,0,"野沢 太三","法務大臣","知的財産戦略担当大臣"
39004079,0,"野沢 太三","法務大臣","マイナンバー制度担当大臣"
39004082,0,"野沢 太三","法務大臣","こども政策担当大臣"
39004083,0,"野沢 太三","法務大臣","孤独・孤立対策担当大臣"
39004086,0,"野沢 太三","法務大臣","経済安全保障担当大臣"
40007003,0,"河村 建夫","文部科学大臣","総務大臣"
40007004,0,"河村 建夫","文部科学大臣","法務大臣"
40007005,0,"河村 建夫","文部科学大臣","外務大臣"
40007008,0,"河村 建夫","文部科学大臣","厚生労働大臣"
40007011,0,"河村 建夫","文部科学大臣","国土交通大臣"
40007012,0,"河村 建夫","文部科学大臣","環境大臣"
40007013,0,"河村 建夫","文部科学大臣","防衛大臣（防衛庁長官）"
40007014,0,"河村 建夫","文部科学大臣","国家公安委員会委員長"
40007015,0,"河村 建夫","文部科学大臣","防災担当大臣"
40007016,0,"河村 建夫","文部科学大臣","行政改革担当大臣
（行政刷新担当大臣）"
40007017,0,"河村 建夫","文部科学大臣","沖縄及び北方対策担当大臣"
40007019,0,"河村 建夫","文部科学大臣","経済財政政策担当大臣"
40007020,0,"河村 建夫","文部科学大臣","科学技術政策担当大臣"
40007021,0,"河村 建夫","文部科学大臣","規制改革担当大臣"
40007022,0,"河村 建夫","文部科学大臣","男女共同参画担当大臣"
40007024,0,"河村 建夫","文部科学大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
40007028,0,"河村 建夫","文部科学大臣","少子化対策担当大臣"
40007029,0,"河村 建夫","文部科学大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
40007039,0,"河村 建夫","文部科学大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
40007040,0,"河村 建夫","文部科学大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
40007043,0,"河村 建夫","文部科学大臣","海洋政策担当大臣"
40007045,0,"河村 建夫","文部科学大臣","再チャレンジ担当大臣"
40007048,0,"河村 建夫","文部科学大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
40007061,0,"河村 建夫","文部科学大臣","原子力防災担当大臣"
40007062,0,"河村 建夫","文部科学大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
40007066,0,"河村 建夫","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
40007071,0,"河村 建夫","文部科学大臣","国土強靱化担当大臣"
40007072,0,"河村 建夫","文部科学大臣","クールジャパン戦略担当大臣"
40007076,0,"河村 建夫","文部科学大臣","知的財産戦略担当大臣"
40007079,0,"河村 建夫","文部科学大臣","マイナンバー制度担当大臣"
40007082,0,"河村 建夫","文部科学大臣","こども政策担当大臣"
40007083,0,"河村 建夫","文部科学大臣","孤独・孤立対策担当大臣"
40007086,0,"河村 建夫","文部科学大臣","経済安全保障担当大臣"
40044003,0,"河村 建夫","拉致問題担当大臣","総務大臣"
40044004,0,"河村 建夫","拉致問題担当大臣","法務大臣"
40044005,0,"河村 建夫","拉致問題担当大臣","外務大臣"
40044008,0,"河村 建夫","拉致問題担当大臣","厚生労働大臣"
40044011,0,"河村 建夫","拉致問題担当大臣","国土交通大臣"
40044012,0,"河村 建夫","拉致問題担当大臣","環境大臣"
40044013,0,"河村 建夫","拉致問題担当大臣","防衛大臣（防衛庁長官）"
40044014,0,"河村 建夫","拉致問題担当大臣","国家公安委員会委員長"
40044015,0,"河村 建夫","拉致問題担当大臣","防災担当大臣"
40044016,0,"河村 建夫","拉致問題担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
40044017,0,"河村 建夫","拉致問題担当大臣","沖縄及び北方対策担当大臣"
40044019,0,"河村 建夫","拉致問題担当大臣","経済財政政策担当大臣"
40044020,0,"河村 建夫","拉致問題担当大臣","科学技術政策担当大臣"
40044021,0,"河村 建夫","拉致問題担当大臣","規制改革担当大臣"
40044022,0,"河村 建夫","拉致問題担当大臣","男女共同参画担当大臣"
40044024,0,"河村 建夫","拉致問題担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
40044028,0,"河村 建夫","拉致問題担当大臣","少子化対策担当大臣"
40044029,0,"河村 建夫","拉致問題担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
40044039,0,"河村 建夫","拉致問題担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
40044040,0,"河村 建夫","拉致問題担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
40044043,0,"河村 建夫","拉致問題担当大臣","海洋政策担当大臣"
40044045,0,"河村 建夫","拉致問題担当大臣","再チャレンジ担当大臣"
40044048,0,"河村 建夫","拉致問題担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
40044061,0,"河村 建夫","拉致問題担当大臣","原子力防災担当大臣"
40044062,0,"河村 建夫","拉致問題担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
40044066,0,"河村 建夫","拉致問題担当大臣","東京オリンピック・パラリンピック担当大臣"
40044071,0,"河村 建夫","拉致問題担当大臣","国土強靱化担当大臣"
40044072,0,"河村 建夫","拉致問題担当大臣","クールジャパン戦略担当大臣"
40044076,0,"河村 建夫","拉致問題担当大臣","知的財産戦略担当大臣"
40044079,0,"河村 建夫","拉致問題担当大臣","マイナンバー制度担当大臣"
40044082,0,"河村 建夫","拉致問題担当大臣","こども政策担当大臣"
40044083,0,"河村 建夫","拉致問題担当大臣","孤独・孤立対策担当大臣"
40044086,0,"河村 建夫","拉致問題担当大臣","経済安全保障担当大臣"
44015003,0,"井上 喜一","防災担当大臣","総務大臣"
