"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
270082014,"小倉 將信","こども政策担当大臣","国家公安委員会委員長"
270082015,"小倉 將信","こども政策担当大臣","防災担当大臣"
270082016,"小倉 將信","こども政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
270082017,"小倉 將信","こども政策担当大臣","沖縄及び北方対策担当大臣"
270082019,"小倉 將信","こども政策担当大臣","経済財政政策担当大臣"
270082020,"小倉 將信","こども政策担当大臣","科学技術政策担当大臣"
270082021,"小倉 將信","こども政策担当大臣","規制改革担当大臣"
270082024,"小倉 將信","こども政策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
270082029,"小倉 將信","こども政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
270082039,"小倉 將信","こども政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
270082040,"小倉 將信","こども政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
270082043,"小倉 將信","こども政策担当大臣","海洋政策担当大臣"
270082044,"小倉 將信","こども政策担当大臣","拉致問題担当大臣"
270082045,"小倉 將信","こども政策担当大臣","再チャレンジ担当大臣"
270082048,"小倉 將信","こども政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
270082061,"小倉 將信","こども政策担当大臣","原子力防災担当大臣"
270082066,"小倉 將信","こども政策担当大臣","東京オリンピック・パラリンピック担当大臣"
270082071,"小倉 將信","こども政策担当大臣","国土強靱化担当大臣"
270082072,"小倉 將信","こども政策担当大臣","クールジャパン戦略担当大臣"
270082076,"小倉 將信","こども政策担当大臣","知的財産戦略担当大臣"
270082079,"小倉 將信","こども政策担当大臣","マイナンバー制度担当大臣"
270082086,"小倉 將信","こども政策担当大臣","経済安全保障担当大臣"
270083003,"小倉 將信","孤独・孤立対策担当大臣","総務大臣"
270083004,"小倉 將信","孤独・孤立対策担当大臣","法務大臣"
270083005,"小倉 將信","孤独・孤立対策担当大臣","外務大臣"
270083007,"小倉 將信","孤独・孤立対策担当大臣","文部科学大臣"
270083008,"小倉 將信","孤独・孤立対策担当大臣","厚生労働大臣"
270083011,"小倉 將信","孤独・孤立対策担当大臣","国土交通大臣"
270083012,"小倉 將信","孤独・孤立対策担当大臣","環境大臣"
270083013,"小倉 將信","孤独・孤立対策担当大臣","防衛大臣（防衛庁長官）"
270083014,"小倉 將信","孤独・孤立対策担当大臣","国家公安委員会委員長"
270083015,"小倉 將信","孤独・孤立対策担当大臣","防災担当大臣"
270083016,"小倉 將信","孤独・孤立対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
270083017,"小倉 將信","孤独・孤立対策担当大臣","沖縄及び北方対策担当大臣"
270083019,"小倉 將信","孤独・孤立対策担当大臣","経済財政政策担当大臣"
270083020,"小倉 將信","孤独・孤立対策担当大臣","科学技術政策担当大臣"
270083021,"小倉 將信","孤独・孤立対策担当大臣","規制改革担当大臣"
270083024,"小倉 將信","孤独・孤立対策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
270083029,"小倉 將信","孤独・孤立対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
270083039,"小倉 將信","孤独・孤立対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
270083040,"小倉 將信","孤独・孤立対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
270083043,"小倉 將信","孤独・孤立対策担当大臣","海洋政策担当大臣"
270083044,"小倉 將信","孤独・孤立対策担当大臣","拉致問題担当大臣"
270083045,"小倉 將信","孤独・孤立対策担当大臣","再チャレンジ担当大臣"
270083048,"小倉 將信","孤独・孤立対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
270083061,"小倉 將信","孤独・孤立対策担当大臣","原子力防災担当大臣"
270083066,"小倉 將信","孤独・孤立対策担当大臣","東京オリンピック・パラリンピック担当大臣"
270083071,"小倉 將信","孤独・孤立対策担当大臣","国土強靱化担当大臣"
270083072,"小倉 將信","孤独・孤立対策担当大臣","クールジャパン戦略担当大臣"
270083076,"小倉 將信","孤独・孤立対策担当大臣","知的財産戦略担当大臣"
270083079,"小倉 將信","孤独・孤立対策担当大臣","マイナンバー制度担当大臣"
270083086,"小倉 將信","孤独・孤立対策担当大臣","経済安全保障担当大臣"
