"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
226028072,"宮腰 光寛","少子化対策担当大臣","クールジャパン戦略担当大臣"
226028076,"宮腰 光寛","少子化対策担当大臣","知的財産戦略担当大臣"
226028079,"宮腰 光寛","少子化対策担当大臣","マイナンバー制度担当大臣"
226028082,"宮腰 光寛","少子化対策担当大臣","こども政策担当大臣"
226028083,"宮腰 光寛","少子化対策担当大臣","孤独・孤立対策担当大臣"
226028086,"宮腰 光寛","少子化対策担当大臣","経済安全保障担当大臣"
226039003,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","総務大臣"
226039004,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","法務大臣"
226039005,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","外務大臣"
226039007,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","文部科学大臣"
226039008,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","厚生労働大臣"
226039011,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国土交通大臣"
226039012,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","環境大臣"
226039013,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","防衛大臣（防衛庁長官）"
226039014,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国家公安委員会委員長"
226039015,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","防災担当大臣"
226039019,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","経済財政政策担当大臣"
226039020,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","科学技術政策担当大臣"
226039021,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","規制改革担当大臣"
226039022,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","男女共同参画担当大臣"
226039029,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
226039040,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
226039044,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","拉致問題担当大臣"
226039045,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","再チャレンジ担当大臣"
226039048,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
226039061,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","原子力防災担当大臣"
226039062,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
226039066,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","東京オリンピック・パラリンピック担当大臣"
226039071,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国土強靱化担当大臣"
226039072,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","クールジャパン戦略担当大臣"
226039076,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","知的財産戦略担当大臣"
226039079,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","マイナンバー制度担当大臣"
226039082,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","こども政策担当大臣"
226039083,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","孤独・孤立対策担当大臣"
226039086,"宮腰 光寛","国家公務員制度担当大臣
（公務員制度改革担当大臣）","経済安全保障担当大臣"
226043003,"宮腰 光寛","海洋政策担当大臣","総務大臣"
226043004,"宮腰 光寛","海洋政策担当大臣","法務大臣"
226043005,"宮腰 光寛","海洋政策担当大臣","外務大臣"
226043007,"宮腰 光寛","海洋政策担当大臣","文部科学大臣"
226043008,"宮腰 光寛","海洋政策担当大臣","厚生労働大臣"
226043011,"宮腰 光寛","海洋政策担当大臣","国土交通大臣"
226043012,"宮腰 光寛","海洋政策担当大臣","環境大臣"
226043013,"宮腰 光寛","海洋政策担当大臣","防衛大臣（防衛庁長官）"
226043014,"宮腰 光寛","海洋政策担当大臣","国家公安委員会委員長"
226043015,"宮腰 光寛","海洋政策担当大臣","防災担当大臣"
226043019,"宮腰 光寛","海洋政策担当大臣","経済財政政策担当大臣"
226043020,"宮腰 光寛","海洋政策担当大臣","科学技術政策担当大臣"
226043021,"宮腰 光寛","海洋政策担当大臣","規制改革担当大臣"
226043022,"宮腰 光寛","海洋政策担当大臣","男女共同参画担当大臣"
226043029,"宮腰 光寛","海洋政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
226043040,"宮腰 光寛","海洋政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
226043044,"宮腰 光寛","海洋政策担当大臣","拉致問題担当大臣"
226043045,"宮腰 光寛","海洋政策担当大臣","再チャレンジ担当大臣"
226043048,"宮腰 光寛","海洋政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
226043061,"宮腰 光寛","海洋政策担当大臣","原子力防災担当大臣"
226043062,"宮腰 光寛","海洋政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
226043066,"宮腰 光寛","海洋政策担当大臣","東京オリンピック・パラリンピック担当大臣"
226043071,"宮腰 光寛","海洋政策担当大臣","国土強靱化担当大臣"
226043072,"宮腰 光寛","海洋政策担当大臣","クールジャパン戦略担当大臣"
226043076,"宮腰 光寛","海洋政策担当大臣","知的財産戦略担当大臣"
226043079,"宮腰 光寛","海洋政策担当大臣","マイナンバー制度担当大臣"
226043082,"宮腰 光寛","海洋政策担当大臣","こども政策担当大臣"
226043083,"宮腰 光寛","海洋政策担当大臣","孤独・孤立対策担当大臣"
226043086,"宮腰 光寛","海洋政策担当大臣","経済安全保障担当大臣"
